,Date,Advances,Unchanged,Declines,Total,pct_Adv,pct_Unc,pct_Dec,MA20,MA60,MA200,pct_MA20,pct_MA60,pct_MA200,RSI>70,RSI<30,pct_RSI>70,pct_RSI<30,MACD>0,MACD>Signal,pct_MACD>0,pct_MACD>Signal,New_High_20d,New_High_60d,New_High_250d,New_Low_20d,New_Low_60d,New_Low_250d,pct_New_High_20d,pct_New_High_60d,pct_New_High_250d,pct_New_Low_20d,pct_New_Low_60d,pct_New_Low_250d
722,2022-11-21,49,37,61,147,33.333333333333336,25.170068027210885,41.49659863945578,47,45,44,31.972789115646258,30.612244897959183,29.931972789115648,4,8,2.7210884353741496,5.442176870748299,53,51,36.054421768707485,34.69387755102041,7,4,1,14,8,4,4.761904761904762,2.7210884353741496,0.6802721088435374,9.523809523809524,5.442176870748299,2.7210884353741496
723,2022-11-22,28,39,80,147,19.047619047619047,26.53061224489796,54.42176870748299,40,44,40,27.210884353741495,29.931972789115648,27.210884353741495,2,11,1.3605442176870748,7.482993197278912,52,50,35.374149659863946,34.01360544217687,3,0,0,18,11,6,2.0408163265306123,0.0,0.0,12.244897959183673,7.482993197278912,4.081632653061225
724,2022-11-23,61,39,47,147,41.49659863945578,26.53061224489796,31.972789115646258,39,48,45,26.53061224489796,32.6530612244898,30.612244897959183,3,8,2.0408163265306123,5.442176870748299,49,50,33.333333333333336,34.01360544217687,5,1,0,21,15,11,3.401360544217687,0.6802721088435374,0.0,14.285714285714286,10.204081632653061,7.482993197278912
725,2022-11-24,42,45,60,147,28.571428571428573,30.612244897959183,40.816326530612244,41,47,45,27.891156462585034,31.972789115646258,30.612244897959183,3,9,2.0408163265306123,6.122448979591836,48,49,32.6530612244898,33.333333333333336,10,4,2,16,11,7,6.802721088435374,2.7210884353741496,1.3605442176870748,10.884353741496598,7.482993197278912,4.761904761904762
726,2022-11-25,66,43,38,147,44.89795918367347,29.25170068027211,25.85034013605442,47,45,46,31.972789115646258,30.612244897959183,31.292517006802722,4,6,2.7210884353741496,4.081632653061225,49,62,33.333333333333336,42.17687074829932,11,8,3,9,6,4,7.482993197278912,5.442176870748299,2.0408163265306123,6.122448979591836,4.081632653061225,2.7210884353741496
727,2022-11-28,54,32,61,147,36.734693877551024,21.768707482993197,41.49659863945578,50,46,46,34.01360544217687,31.292517006802722,31.292517006802722,7,9,4.761904761904762,6.122448979591836,47,67,31.972789115646258,45.57823129251701,13,8,1,9,5,3,8.843537414965986,5.442176870748299,0.6802721088435374,6.122448979591836,3.401360544217687,2.0408163265306123
728,2022-11-29,63,43,41,147,42.857142857142854,29.25170068027211,27.891156462585034,54,47,50,36.734693877551024,31.972789115646258,34.01360544217687,6,6,4.081632653061225,4.081632653061225,46,73,31.292517006802722,49.65986394557823,5,3,1,3,1,1,3.401360544217687,2.0408163265306123,0.6802721088435374,2.0408163265306123,0.6802721088435374,0.6802721088435374
729,2022-11-30,62,43,42,147,42.17687074829932,29.25170068027211,28.571428571428573,64,52,54,43.53741496598639,35.374149659863946,36.734693877551024,5,6,3.401360544217687,4.081632653061225,49,81,33.333333333333336,55.10204081632653,7,5,3,2,2,1,4.761904761904762,3.401360544217687,2.0408163265306123,1.3605442176870748,1.3605442176870748,0.6802721088435374
730,2022-12-01,79,31,37,147,53.74149659863946,21.08843537414966,25.170068027210885,71,61,52,48.29931972789116,41.49659863945578,35.374149659863946,6,5,4.081632653061225,3.401360544217687,54,105,36.734693877551024,71.42857142857143,9,3,2,4,3,2,6.122448979591836,2.0408163265306123,1.3605442176870748,2.7210884353741496,2.0408163265306123,1.3605442176870748
731,2022-12-02,45,34,68,147,30.612244897959183,23.12925170068027,46.25850340136054,80,62,52,54.42176870748299,42.17687074829932,35.374149659863946,6,4,4.081632653061225,2.7210884353741496,58,101,39.45578231292517,68.70748299319727,12,6,3,3,1,1,8.16326530612245,4.081632653061225,2.0408163265306123,2.0408163265306123,0.6802721088435374,0.6802721088435374
732,2022-12-06,32,32,83,147,21.768707482993197,21.768707482993197,56.46258503401361,68,53,50,46.25850340136054,36.054421768707485,34.01360544217687,7,5,4.761904761904762,3.401360544217687,62,102,42.17687074829932,69.38775510204081,10,4,2,6,2,0,6.802721088435374,2.7210884353741496,1.3605442176870748,4.081632653061225,1.3605442176870748,0.0
733,2022-12-07,35,49,63,147,23.80952380952381,33.333333333333336,42.857142857142854,64,51,50,43.53741496598639,34.69387755102041,34.01360544217687,4,4,2.7210884353741496,2.7210884353741496,57,88,38.775510204081634,59.863945578231295,7,4,2,6,3,2,4.761904761904762,2.7210884353741496,1.3605442176870748,4.081632653061225,2.0408163265306123,1.3605442176870748
734,2022-12-08,61,46,40,147,41.49659863945578,31.292517006802722,27.210884353741495,77,57,51,52.38095238095238,38.775510204081634,34.69387755102041,6,6,4.081632653061225,4.081632653061225,58,95,39.45578231292517,64.62585034013605,8,3,1,5,2,0,5.442176870748299,2.0408163265306123,0.6802721088435374,3.401360544217687,1.3605442176870748,0.0
735,2022-12-09,48,40,59,147,32.6530612244898,27.210884353741495,40.136054421768705,74,55,53,50.34013605442177,37.414965986394556,36.054421768707485,2,4,1.3605442176870748,2.7210884353741496,60,89,40.816326530612244,60.54421768707483,5,2,0,6,2,1,3.401360544217687,1.3605442176870748,0.0,4.081632653061225,1.3605442176870748,0.6802721088435374
736,2022-12-13,48,33,66,147,32.6530612244898,22.448979591836736,44.89795918367347,79,56,49,53.74149659863946,38.095238095238095,33.333333333333336,2,4,1.3605442176870748,2.7210884353741496,60,90,40.816326530612244,61.224489795918366,7,5,1,8,3,2,4.761904761904762,3.401360544217687,0.6802721088435374,5.442176870748299,2.0408163265306123,1.3605442176870748
737,2022-12-14,66,50,31,147,44.89795918367347,34.01360544217687,21.08843537414966,83,60,53,56.46258503401361,40.816326530612244,36.054421768707485,5,4,3.401360544217687,2.7210884353741496,60,91,40.816326530612244,61.904761904761905,14,8,3,6,4,3,9.523809523809524,5.442176870748299,2.0408163265306123,4.081632653061225,2.7210884353741496,2.0408163265306123
738,2022-12-15,14,30,103,147,9.523809523809524,20.408163265306122,70.06802721088435,58,52,49,39.45578231292517,35.374149659863946,33.333333333333336,4,8,2.7210884353741496,5.442176870748299,57,85,38.775510204081634,57.82312925170068,7,3,1,11,8,2,4.761904761904762,2.0408163265306123,0.6802721088435374,7.482993197278912,5.442176870748299,1.3605442176870748
739,2022-12-16,41,52,54,147,27.891156462585034,35.374149659863946,36.734693877551024,54,51,48,36.734693877551024,34.69387755102041,32.6530612244898,2,8,1.3605442176870748,5.442176870748299,56,78,38.095238095238095,53.06122448979592,2,1,0,13,5,2,1.3605442176870748,0.6802721088435374,0.0,8.843537414965986,3.401360544217687,1.3605442176870748
740,2022-12-19,54,44,49,147,36.734693877551024,29.931972789115648,33.333333333333336,56,58,48,38.095238095238095,39.45578231292517,32.6530612244898,1,8,0.6802721088435374,5.442176870748299,57,76,38.775510204081634,51.70068027210884,4,2,0,12,4,3,2.7210884353741496,1.3605442176870748,0.0,8.16326530612245,2.7210884353741496,2.0408163265306123
741,2022-12-20,13,21,113,147,8.843537414965986,14.285714285714286,76.87074829931973,38,45,43,25.85034013605442,30.612244897959183,29.25170068027211,1,11,0.6802721088435374,7.482993197278912,52,61,35.374149659863946,41.49659863945578,5,1,1,27,17,12,3.401360544217687,0.6802721088435374,0.6802721088435374,18.367346938775512,11.564625850340136,8.16326530612245
742,2022-12-21,54,42,51,147,36.734693877551024,28.571428571428573,34.69387755102041,39,49,41,26.53061224489796,33.333333333333336,27.891156462585034,1,10,0.6802721088435374,6.802721088435374,48,55,32.6530612244898,37.414965986394556,5,1,0,17,11,6,3.401360544217687,0.6802721088435374,0.0,11.564625850340136,7.482993197278912,4.081632653061225
743,2022-12-22,53,52,42,147,36.054421768707485,35.374149659863946,28.571428571428573,42,49,47,28.571428571428573,33.333333333333336,31.972789115646258,0,7,0.0,4.761904761904762,46,50,31.292517006802722,34.01360544217687,4,1,0,10,3,1,2.7210884353741496,0.6802721088435374,0.0,6.802721088435374,2.0408163265306123,0.6802721088435374
744,2022-12-23,50,51,46,147,34.01360544217687,34.69387755102041,31.292517006802722,38,51,47,25.85034013605442,34.69387755102041,31.972789115646258,1,5,0.6802721088435374,3.401360544217687,49,55,33.333333333333336,37.414965986394556,3,2,0,12,8,5,2.0408163265306123,1.3605442176870748,0.0,8.16326530612245,5.442176870748299,3.401360544217687
745,2022-12-26,68,48,31,147,46.25850340136054,32.6530612244898,21.08843537414966,48,53,50,32.6530612244898,36.054421768707485,34.01360544217687,2,3,1.3605442176870748,2.0408163265306123,47,57,31.972789115646258,38.775510204081634,7,4,1,4,1,1,4.761904761904762,2.7210884353741496,0.6802721088435374,2.7210884353741496,0.6802721088435374,0.6802721088435374
746,2022-12-27,101,27,19,147,68.70748299319727,18.367346938775512,12.92517006802721,70,68,53,47.61904761904762,46.25850340136054,36.054421768707485,5,4,3.401360544217687,2.7210884353741496,49,75,33.333333333333336,51.02040816326531,15,6,1,3,0,0,10.204081632653061,4.081632653061225,0.6802721088435374,2.0408163265306123,0.0,0.0
747,2022-12-28,66,34,47,147,44.89795918367347,23.12925170068027,31.972789115646258,77,69,58,52.38095238095238,46.93877551020408,39.45578231292517,7,4,4.761904761904762,2.7210884353741496,52,92,35.374149659863946,62.585034013605444,14,7,0,1,1,0,9.523809523809524,4.761904761904762,0.0,0.6802721088435374,0.6802721088435374,0.0
748,2022-12-29,67,45,35,147,45.57823129251701,30.612244897959183,23.80952380952381,87,74,60,59.183673469387756,50.34013605442177,40.816326530612244,9,2,6.122448979591836,1.3605442176870748,56,102,38.095238095238095,69.38775510204081,13,3,1,3,2,1,8.843537414965986,2.0408163265306123,0.6802721088435374,2.0408163265306123,1.3605442176870748,0.6802721088435374
749,2022-12-30,55,55,37,147,37.414965986394556,37.414965986394556,25.170068027210885,97,76,62,65.98639455782313,51.70068027210884,42.17687074829932,8,0,5.442176870748299,0.0,61,111,41.49659863945578,75.51020408163265,17,4,1,0,0,0,11.564625850340136,2.7210884353741496,0.6802721088435374,0.0,0.0,0.0
